"DIM1","Vanus","DIM3","Sugu","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"72","72","3","Naised","1959","1959",5062,,
"72","72","3","Naised","1960","1960",4529,,
"72","72","3","Naised","1961","1961",5486,,
"72","72","3","Naised","1962","1962",5149,,
"72","72","3","Naised","1963","1963",5309,,
"72","72","3","Naised","1964","1964",5338,,
"72","72","3","Naised","1965","1965",5548,,
"72","72","3","Naised","1966","1966",5524,,
"72","72","3","Naised","1967","1967",5407,,
"72","72","3","Naised","1968","1968",5876,,
"72","72","3","Naised","1969","1969",5915,,
"72","72","3","Naised","1970","1970",5892,,
"72","72","3","Naised","1971","1971",6250,,
"72","72","3","Naised","1972","1972",6307,,
"72","72","3","Naised","1973","1973",7001,,
"72","72","3","Naised","1974","1974",6554,,
"72","72","3","Naised","1975","1975",6925,,
"72","72","3","Naised","1976","1976",6833,,
"72","72","3","Naised","1977","1977",6852,,
"72","72","3","Naised","1978","1978",6821,,
"72","72","3","Naised","1979","1979",7070,,
"72","72","3","Naised","1980","1980",7051,,
"72","72","3","Naised","1981","1981",7121,,
"72","72","3","Naised","1982","1982",7146,,
"72","72","3","Naised","1983","1983",7541,,
"72","72","3","Naised","1984","1984",7299,,
"72","72","3","Naised","1985","1985",7396,,
"72","72","3","Naised","1986","1986",7052,,
"72","72","3","Naised","1987","1987",6983,,
"72","72","3","Naised","1988","1988",5867,,
"72","72","3","Naised","1989","1989",4830,,
"72","72","3","Naised","1990","1990",4430,,
"72","72","3","Naised","1991","1991",5671,,
"72","72","3","Naised","1992","1992",5247,,
"72","72","3","Naised","1993","1993",5598,,
"72","72","3","Naised","1994","1994",6840,,
"72","72","3","Naised","1995","1995",7265,,
"72","72","3","Naised","1996","1996",7728,,
"72","72","3","Naised","1997","1997",7720,,
"72","72","3","Naised","1998","1998",7720,,
"72","72","3","Naised","1999","1999",7981,,
"15","15","3","Naised","1950","1950",6810,,
"15","15","3","Naised","1951","1951",7588,,
"15","15","3","Naised","1952","1952",8814,,
"15","15","3","Naised","1953","1953",8892,,
"15","15","3","Naised","1954","1954",9176,,
"15","15","3","Naised","1955","1955",8780,,
"15","15","3","Naised","1956","1956",8285,,
"15","15","3","Naised","1957","1957",9470,,
"15","15","3","Naised","1958","1958",7875,,
"15","15","3","Naised","1959","1959",6803,,
"15","15","3","Naised","1960","1960",7132,,
"15","15","3","Naised","1961","1961",7267,,
"15","15","3","Naised","1962","1962",8606,,
"15","15","3","Naised","1963","1963",8476,,
"15","15","3","Naised","1964","1964",9189,,
"15","15","3","Naised","1965","1965",9171,,
"15","15","3","Naised","1966","1966",8703,,
"15","15","3","Naised","1967","1967",9145,,
"15","15","3","Naised","1968","1968",9385,,
"15","15","3","Naised","1969","1969",9079,,
"15","15","3","Naised","1970","1970",9860,,
"15","15","3","Naised","1971","1971",9516,,
"15","15","3","Naised","1972","1972",9324,,
"15","15","3","Naised","1973","1973",9501,,
"15","15","3","Naised","1974","1974",9903,,
"15","15","3","Naised","1975","1975",10068,,
"15","15","3","Naised","1976","1976",10286,,
"15","15","3","Naised","1977","1977",10388,,
"15","15","3","Naised","1978","1978",10034,,
"15","15","3","Naised","1979","1979",9662,,
"15","15","3","Naised","1980","1980",9637,,
"15","15","3","Naised","1981","1981",9265,,
"15","15","3","Naised","1982","1982",9414,,
"15","15","3","Naised","1983","1983",9408,,
"15","15","3","Naised","1984","1984",9905,,
"15","15","3","Naised","1985","1985",10351,,
"15","15","3","Naised","1986","1986",10843,,
"15","15","3","Naised","1987","1987",10818,,
"15","15","3","Naised","1988","1988",11017,,
"15","15","3","Naised","1989","1989",10643,,
"15","15","3","Naised","1990","1990",10771,,
"15","15","3","Naised","1991","1991",10649,,
"15","15","3","Naised","1992","1992",10878,,
"15","15","3","Naised","1993","1993",10355,,
"15","15","3","Naised","1994","1994",10086,,
"15","15","3","Naised","1995","1995",9811,,
"15","15","3","Naised","1996","1996",9925,,
"15","15","3","Naised","1997","1997",9991,,
"15","15","3","Naised","1998","1998",10164,,
"15","15","3","Naised","1999","1999",10547,,
"18","18","1","Mehed ja naised","1950","1950",15788,,
"18","18","1","Mehed ja naised","1951","1951",16729,,
"18","18","1","Mehed ja naised","1952","1952",15910,,
"18","18","1","Mehed ja naised","1953","1953",15543,,
"18","18","1","Mehed ja naised","1954","1954",17284,,
"18","18","1","Mehed ja naised","1955","1955",18842,,
"18","18","1","Mehed ja naised","1956","1956",20172,,
"18","18","1","Mehed ja naised","1957","1957",19878,,
"18","18","1","Mehed ja naised","1958","1958",18472,,
"18","18","1","Mehed ja naised","1959","1959",17639,,
"18","18","1","Mehed ja naised","1960","1960",20568,,
"18","18","1","Mehed ja naised","1961","1961",17151,,
"18","18","1","Mehed ja naised","1962","1962",14765,,
"18","18","1","Mehed ja naised","1963","1963",15078,,
"18","18","1","Mehed ja naised","1964","1964",15459,,
"18","18","1","Mehed ja naised","1965","1965",18274,,
"18","18","1","Mehed ja naised","1966","1966",19754,,
"18","18","1","Mehed ja naised","1967","1967",21358,,
"18","18","1","Mehed ja naised","1968","1968",22011,,
"18","18","1","Mehed ja naised","1969","1969",20525,,
"18","18","1","Mehed ja naised","1970","1970",21316,,
"18","18","1","Mehed ja naised","1971","1971",20722,,
"18","18","1","Mehed ja naised","1972","1972",19670,,
"18","18","1","Mehed ja naised","1973","1973",20693,,
"18","18","1","Mehed ja naised","1974","1974",21174,,
"18","18","1","Mehed ja naised","1975","1975",20610,,
"18","18","1","Mehed ja naised","1976","1976",20651,,
"18","18","1","Mehed ja naised","1977","1977",21241,,
"18","18","1","Mehed ja naised","1978","1978",21653,,
"18","18","1","Mehed ja naised","1979","1979",21945,,
"18","18","1","Mehed ja naised","1980","1980",20990,,
"18","18","1","Mehed ja naised","1981","1981",21430,,
"18","18","1","Mehed ja naised","1982","1982",20784,,
"18","18","1","Mehed ja naised","1983","1983",20435,,
"18","18","1","Mehed ja naised","1984","1984",19590,,
"18","18","1","Mehed ja naised","1985","1985",19546,,
"18","18","1","Mehed ja naised","1986","1986",19374,,
"18","18","1","Mehed ja naised","1987","1987",21035,,
"18","18","1","Mehed ja naised","1988","1988",21494,,
"18","18","1","Mehed ja naised","1989","1989",22286,,
"18","18","1","Mehed ja naised","1990","1990",21890,,
"18","18","1","Mehed ja naised","1991","1991",21966,,
"18","18","1","Mehed ja naised","1992","1992",21087,,
"18","18","1","Mehed ja naised","1993","1993",20674,,
"18","18","1","Mehed ja naised","1994","1994",20241,,
"18","18","1","Mehed ja naised","1995","1995",19984,,
"18","18","1","Mehed ja naised","1996","1996",19740,,
"18","18","1","Mehed ja naised","1997","1997",19341,,
"18","18","1","Mehed ja naised","1998","1998",19435,,
"18","18","1","Mehed ja naised","1999","1999",19680,,
"45","45","2","Mehed","1950","1950",6270,,
"45","45","2","Mehed","1951","1951",6071,,
"45","45","2","Mehed","1952","1952",6736,,
"45","45","2","Mehed","1953","1953",6095,,
"45","45","2","Mehed","1954","1954",6221,,
"45","45","2","Mehed","1955","1955",6338,,
"45","45","2","Mehed","1956","1956",6744,,
"45","45","2","Mehed","1957","1957",6323,,
"45","45","2","Mehed","1958","1958",6469,,
"45","45","2","Mehed","1959","1959",6317,,
"45","45","2","Mehed","1960","1960",6126,,
"45","45","2","Mehed","1961","1961",5439,,
"45","45","2","Mehed","1962","1962",4605,,
"45","45","2","Mehed","1963","1963",3887,,
"45","45","2","Mehed","1964","1964",5498,,
"45","45","2","Mehed","1965","1965",4991,,
"45","45","2","Mehed","1966","1966",5549,,
"45","45","2","Mehed","1967","1967",6112,,
"45","45","2","Mehed","1968","1968",6431,,
"45","45","2","Mehed","1969","1969",7049,,
"45","45","2","Mehed","1970","1970",7321,,
"45","45","2","Mehed","1971","1971",7508,,
"45","45","2","Mehed","1972","1972",8554,,
"45","45","2","Mehed","1973","1973",10392,,
"45","45","2","Mehed","1974","1974",10096,,
"45","45","2","Mehed","1975","1975",10074,,
"45","45","2","Mehed","1976","1976",10496,,
"45","45","2","Mehed","1977","1977",10065,,
"45","45","2","Mehed","1978","1978",10023,,
"45","45","2","Mehed","1979","1979",9013,,
"45","45","2","Mehed","1980","1980",8757,,
"45","45","2","Mehed","1981","1981",9566,,
"45","45","2","Mehed","1982","1982",9888,,
"45","45","2","Mehed","1983","1983",10652,,
"45","45","2","Mehed","1984","1984",10620,,
"45","45","2","Mehed","1985","1985",10356,,
"45","45","2","Mehed","1986","1986",9700,,
"45","45","2","Mehed","1987","1987",10821,,
"45","45","2","Mehed","1988","1988",8713,,
"45","45","2","Mehed","1989","1989",7345,,
"45","45","2","Mehed","1990","1990",7180,,
"45","45","2","Mehed","1991","1991",7456,,
"45","45","2","Mehed","1992","1992",9094,,
"45","45","2","Mehed","1993","1993",9478,,
"45","45","2","Mehed","1994","1994",9641,,
"45","45","2","Mehed","1995","1995",9902,,
"45","45","2","Mehed","1996","1996",9208,,
"45","45","2","Mehed","1997","1997",9312,,
"45","45","2","Mehed","1998","1998",9233,,
"45","45","2","Mehed","1999","1999",8903,,
"53","53","3","Naised","1950","1950",7279,,
"53","53","3","Naised","1951","1951",6973,,
"53","53","3","Naised","1952","1952",8079,,
"53","53","3","Naised","1953","1953",7805,,
"53","53","3","Naised","1954","1954",9328,,
"53","53","3","Naised","1955","1955",7891,,
"53","53","3","Naised","1956","1956",8515,,
"53","53","3","Naised","1957","1957",8796,,
"53","53","3","Naised","1958","1958",8637,,
"53","53","3","Naised","1959","1959",8400,,
"53","53","3","Naised","1960","1960",9046,,
"53","53","3","Naised","1961","1961",8503,,
"53","53","3","Naised","1962","1962",9010,,
"53","53","3","Naised","1963","1963",8912,,
"53","53","3","Naised","1964","1964",9576,,
"53","53","3","Naised","1965","1965",8941,,
"53","53","3","Naised","1966","1966",9302,,
"53","53","3","Naised","1967","1967",8871,,
"53","53","3","Naised","1968","1968",8991,,
"53","53","3","Naised","1969","1969",7429,,
"53","53","3","Naised","1970","1970",6217,,
"53","53","3","Naised","1971","1971",5575,,
"53","53","3","Naised","1972","1972",7389,,
"53","53","3","Naised","1973","1973",7022,,
"53","53","3","Naised","1974","1974",7533,,
"53","53","3","Naised","1975","1975",9217,,
"53","53","3","Naised","1976","1976",10131,,
"53","53","3","Naised","1977","1977",10513,,
"53","53","3","Naised","1978","1978",10583,,
"53","53","3","Naised","1979","1979",10610,,
"53","53","3","Naised","1980","1980",10949,,
"53","53","3","Naised","1981","1981",10863,,
"53","53","3","Naised","1982","1982",11508,,
"53","53","3","Naised","1983","1983",10773,,
"53","53","3","Naised","1984","1984",11065,,
"53","53","3","Naised","1985","1985",10767,,
"53","53","3","Naised","1986","1986",10991,,
"53","53","3","Naised","1987","1987",9633,,
"53","53","3","Naised","1988","1988",9371,,
"53","53","3","Naised","1989","1989",9977,,
"53","53","3","Naised","1990","1990",10592,,
"53","53","3","Naised","1991","1991",11525,,
"53","53","3","Naised","1992","1992",11104,,
"53","53","3","Naised","1993","1993",10787,,
"53","53","3","Naised","1994","1994",9866,,
"53","53","3","Naised","1995","1995",10974,,
"53","53","3","Naised","1996","1996",8837,,
"53","53","3","Naised","1997","1997",7174,,
"53","53","3","Naised","1998","1998",7308,,
"53","53","3","Naised","1999","1999",7299,,
"70","70","1","Mehed ja naised","1950","1950",6758,,
"70","70","1","Mehed ja naised","1951","1951",7072,,
"70","70","1","Mehed ja naised","1952","1952",6583,,
"70","70","1","Mehed ja naised","1953","1953",7097,,
"70","70","1","Mehed ja naised","1954","1954",7505,,
"70","70","1","Mehed ja naised","1955","1955",7584,,
"70","70","1","Mehed ja naised","1956","1956",7810,,
"70","70","1","Mehed ja naised","1957","1957",7926,,
"70","70","1","Mehed ja naised","1958","1958",7219,,
"70","70","1","Mehed ja naised","1959","1959",8635,,
"70","70","1","Mehed ja naised","1960","1960",8135,,
"70","70","1","Mehed ja naised","1961","1961",8545,,
"70","70","1","Mehed ja naised","1962","1962",8404,,
"70","70","1","Mehed ja naised","1963","1963",8566,,
"70","70","1","Mehed ja naised","1964","1964",8520,,
"70","70","1","Mehed ja naised","1965","1965",8453,,
"70","70","1","Mehed ja naised","1966","1966",9131,,
"70","70","1","Mehed ja naised","1967","1967",9102,,
"70","70","1","Mehed ja naised","1968","1968",9194,,
"70","70","1","Mehed ja naised","1969","1969",9775,,
"70","70","1","Mehed ja naised","1970","1970",9982,,
"70","70","1","Mehed ja naised","1971","1971",10662,,
"70","70","1","Mehed ja naised","1972","1972",10417,,
"70","70","1","Mehed ja naised","1973","1973",11212,,
"70","70","1","Mehed ja naised","1974","1974",11065,,
"70","70","1","Mehed ja naised","1975","1975",11118,,
"70","70","1","Mehed ja naised","1976","1976",10826,,
"70","70","1","Mehed ja naised","1977","1977",11513,,
"70","70","1","Mehed ja naised","1978","1978",11349,,
"70","70","1","Mehed ja naised","1979","1979",11305,,
"70","70","1","Mehed ja naised","1980","1980",11390,,
"70","70","1","Mehed ja naised","1981","1981",11830,,
"70","70","1","Mehed ja naised","1982","1982",11747,,
"70","70","1","Mehed ja naised","1983","1983",11892,,
"70","70","1","Mehed ja naised","1984","1984",11231,,
"70","70","1","Mehed ja naised","1985","1985",11268,,
"70","70","1","Mehed ja naised","1986","1986",9495,,
"70","70","1","Mehed ja naised","1987","1987",7794,,
"70","70","1","Mehed ja naised","1988","1988",6994,,
"70","70","1","Mehed ja naised","1989","1989",9345,,
"70","70","1","Mehed ja naised","1990","1990",8499,,
"70","70","1","Mehed ja naised","1991","1991",9095,,
"70","70","1","Mehed ja naised","1992","1992",10949,,
"70","70","1","Mehed ja naised","1993","1993",11378,,
"70","70","1","Mehed ja naised","1994","1994",12119,,
"70","70","1","Mehed ja naised","1995","1995",12035,,
"70","70","1","Mehed ja naised","1996","1996",12090,,
"70","70","1","Mehed ja naised","1997","1997",12803,,
"70","70","1","Mehed ja naised","1998","1998",13477,,
"70","70","1","Mehed ja naised","1999","1999",13732,,
"30","30","1","Mehed ja naised","1950","1950",10593,,
"30","30","1","Mehed ja naised","1951","1951",13173,,
"30","30","1","Mehed ja naised","1952","1952",14331,,
"30","30","1","Mehed ja naised","1953","1953",15977,,
"30","30","1","Mehed ja naised","1954","1954",17650,,
"30","30","1","Mehed ja naised","1955","1955",17312,,
"30","30","1","Mehed ja naised","1956","1956",17949,,
"30","30","1","Mehed ja naised","1957","1957",19889,,
"30","30","1","Mehed ja naised","1958","1958",19699,,
"30","30","1","Mehed ja naised","1959","1959",22409,,
"30","30","1","Mehed ja naised","1960","1960",20626,,
"30","30","1","Mehed ja naised","1961","1961",22041,,
"30","30","1","Mehed ja naised","1962","1962",21045,,
"30","30","1","Mehed ja naised","1963","1963",21267,,
"30","30","1","Mehed ja naised","1964","1964",19439,,
"30","30","1","Mehed ja naised","1965","1965",19149,,
"30","30","1","Mehed ja naised","1966","1966",20320,,
"30","30","1","Mehed ja naised","1967","1967",21477,,
"30","30","1","Mehed ja naised","1968","1968",22867,,
"30","30","1","Mehed ja naised","1969","1969",22439,,
"30","30","1","Mehed ja naised","1970","1970",22919,,
"30","30","1","Mehed ja naised","1971","1971",21228,,
"30","30","1","Mehed ja naised","1972","1972",23833,,
"30","30","1","Mehed ja naised","1973","1973",19093,,
"30","30","1","Mehed ja naised","1974","1974",16081,,
"30","30","1","Mehed ja naised","1975","1975",16271,,
"30","30","1","Mehed ja naised","1976","1976",16420,,
"30","30","1","Mehed ja naised","1977","1977",20532,,
"30","30","1","Mehed ja naised","1978","1978",21350,,
"30","30","1","Mehed ja naised","1979","1979",22798,,
"30","30","1","Mehed ja naised","1980","1980",23698,,
"30","30","1","Mehed ja naised","1981","1981",22554,,
"30","30","1","Mehed ja naised","1982","1982",23394,,
"30","30","1","Mehed ja naised","1983","1983",23468,,
"30","30","1","Mehed ja naised","1984","1984",23046,,
"30","30","1","Mehed ja naised","1985","1985",24415,,
"30","30","1","Mehed ja naised","1986","1986",24690,,
"30","30","1","Mehed ja naised","1987","1987",24209,,
"30","30","1","Mehed ja naised","1988","1988",24105,,
"30","30","1","Mehed ja naised","1989","1989",24321,,
"30","30","1","Mehed ja naised","1990","1990",24271,,
"30","30","1","Mehed ja naised","1991","1991",24359,,
"30","30","1","Mehed ja naised","1992","1992",23875,,
"30","30","1","Mehed ja naised","1993","1993",22112,,
"30","30","1","Mehed ja naised","1994","1994",20376,,
"30","30","1","Mehed ja naised","1995","1995",19751,,
"30","30","1","Mehed ja naised","1996","1996",18478,,
"30","30","1","Mehed ja naised","1997","1997",17746,,
"30","30","1","Mehed ja naised","1998","1998",17409,,
"30","30","1","Mehed ja naised","1999","1999",18105,,
"83","83","2","Mehed","1950","1950",503,,
"83","83","2","Mehed","1951","1951",466,,
"83","83","2","Mehed","1952","1952",439,,
"83","83","2","Mehed","1953","1953",416,,
"83","83","2","Mehed","1954","1954",588,,
"83","83","2","Mehed","1955","1955",489,,
"83","83","2","Mehed","1956","1956",541,,
"83","83","2","Mehed","1957","1957",561,,
"83","83","2","Mehed","1958","1958",612,,
"83","83","2","Mehed","1959","1959",569,,
"83","83","2","Mehed","1960","1960",579,,
"83","83","2","Mehed","1961","1961",549,,
"83","83","2","Mehed","1962","1962",573,,
"83","83","2","Mehed","1963","1963",563,,
"83","83","2","Mehed","1964","1964",662,,
"83","83","2","Mehed","1965","1965",552,,
"83","83","2","Mehed","1966","1966",671,,
